ACCOUNT_NUMBER,TRADE_ID,CUST_ID,LOAN_TYPE,TRANS_ID,TRANS_DATE,PRICE,QUANTITY,AMOUNT,TRADE_EXECUTION_STATUS,INST_TYPE,EXCHANGE,INDEX_NAME,TRADE_TS,TRADE_TYPE,BUY_SELL_SIDE,TRADER__ID,BROKER_ID,COMMENTS,TRADE_BOOKING_STATE,INTERNAL_TRADE_ID,BOOK_ID,COUNTERPARTY_LE,NOTIONAL_VALUE,INTEREST_RATE,FIXED_RATE,FLOAT_RATE,OPTION_EXPIRY_DATE,OPTION_TYPE,STRIKE_PRICE,BUY_SELL,SETTLEMENT_FREQUENCY,SETTLEMENT_STATUS,SETTLEMENT_CURRENCY,SETTLEMENT_METHOD,MISC_BLOB_1,MISC_BLOB_2,VERSION
1c855f9d312e6bc,35a4f24a,2c3151d783640c0,TIPS,8114370,2018-09-18,165.6816,154031,25520102.53,BOOKED,CLEARING HOUSE,PHLX,DOW JONES TRANSPORT,2018-09-23 08:04:48.899,SELL STOP,SELL SIDE,696,661,CUST_ID: '2c3151d783640c0' PRICE: '165.681600' LOAN_TYPE: 'TIPS' EXCHANGE: 'PHLX',SUBMITTED,306640355,4804062,UBS,9237144.01,4.47,4.47,8.43,2018-10-22,OTC,161.9500,BUY,MONTHLY,HOLD,USD,ELECTRONIC,285635e8e04f840,21c57088685f3b8,1
23926a0628ebcd8,35a4f24b,1d2e9f40a29bf98,TIPS,8114370,2018-09-18,134.9773,466303,62940319.92,CANCELLED,FEDERAL,AMEX,DOW GLOBAL,2018-09-23 08:25:34.317,SELL STOP,INST,509,649,CUST_ID: '1d2e9f40a29bf98' PRICE: '134.977300' LOAN_TYPE: 'TIPS' EXCHANGE: 'AMEX',REVIEW,877656140,5237352,Bank of China,5032786.17,10.35,10.35,8.68,2019-10-18,ETC,137.0948,SELL,DAILY,HOLD,SEK,DIRECT,2915b31f75990e0,1a4739147feb484,1
29aadc95e90fbc0,35a4f24c,2453d214426e468,TIPS,8114370,2018-09-18,74.3188,560160,41630419.01,DEFERRED,BROKER,NYSE,SP500,2018-09-27 01:02:27.462,MARKET,INST,518,450,CUST_ID: '2453d214426e468' PRICE: '74.318800' LOAN_TYPE: 'TIPS' EXCHANGE: 'NYSE',SUBMITTED,522884543,2762198,Citi,4984866.50,4.78,4.78,3.10,2019-08-09,CALL,75.8044,SUSPEND,QUARTERLY,REJECTED,USD,THIRD PARTY,1734bfe0cb477c3,2b26d1dd248b410,1
20fd04021588cf8,35a4f24d,1cac6bccc61f6a4,TIPS,8114370,2018-09-18,80.1926,141987,11386306.70,IN PROCESS,BANK,CME,NASDAQ COMP,2018-09-29 02:31:02.806,BUY STOP,GOVT,248,484,CUST_ID: '1cac6bccc61f6a4' PRICE: '80.192600' LOAN_TYPE: 'TIPS' EXCHANGE: 'CME',REVIEW,826249498,2760565,Capital One,4688675.50,4.72,4.72,3.59,2021-03-03,CALL,81.5764,SELL,WEEKLY,CANCELLED,GBP,PHYSICAL,2114001ad28eb88,16ff757c36d2b06,1
28986b63e62f6b0,35a4f24e,1f912c7ff2030f8,TIPS,8114370,2018-09-18,170.7357,801296,136809833.47,IN PROCESS,BANK,CBOE,VIX,2018-09-24 01:26:08.265,STOP,INST,177,64,CUST_ID: '1f912c7ff2030f8' PRICE: '170.735700' LOAN_TYPE: 'TIPS' EXCHANGE: 'CBOE',CLEARED,243100563,7263814,Wells Fargo,3856369.17,3.56,3.56,10.04,2019-07-27,OTC,160.1435,SELL,QUARTERLY,CANCELLED,EUR,THIRD PARTY,1f80284ee155a78,16c012ae8d36760,1
2638c21a22ab630,35a4f24f,222e650b53237a8,LOAN_DAILY_BAL,8306384,2018-08-07,131.0340,2123777,278286981.62,REJECTED,CUSTODIAN,ISE,DOW JONES TRANSPORT,2018-09-25 02:35:54.579,SELL LIMIT,GOVT,202,9,CUST_ID: '222e650b53237a8' PRICE: '131.033994' LOAN_TYPE: 'LOAN_DAILY_BAL' EXCHANGE: 'ISE',SUBMITTED,236931348,7187198,ICBC,2739329.88,11.54,11.54,8.47,2019-10-22,CALL,180.3712,SUSPEND,ANNUAL,CANCELLED,AUD,ELECTRONIC,2c5a0f3d50106b0,1f76cc51cad4f90,1
1e865aea7b69ef8,35a4f250,26f8395a8f86380,CORP,5380255,2018-08-05,121.8095,356117,43378433.71,IN PROCESS,CLEARING HOUSE,CHX,DOW JONES IND,2018-09-28 12:17:47.700,STOP,THIRD PARTY,834,762,CUST_ID: '26f8395a8f86380' PRICE: '121.809500' LOAN_TYPE: 'CORP' EXCHANGE: 'CHX',SUBMITTED,277570758,9303992,Morgan Stanley,3771817.01,6.33,6.33,4.83,2020-07-14,PUT,119.4929,BUY,QUARTERLY,CANCELLED,MXN,DIRECT,22f61637a31b978,1a550c84645963c,1
1e865aea7b69ef8,35a4f251,26f8395a8f86380,CORP,5380255,2018-08-05,39.8987,781800,31192803.66,EXECUTED,CLEARING HOUSE,ISE,STOXX EUROPE,2018-09-23 10:04:06.557,SELL LIMIT,BUY SIDE,216,521,CUST_ID: '26f8395a8f86380' PRICE: '39.898700' LOAN_TYPE: 'CORP' EXCHANGE: 'ISE',CLEARED,124355071,2841707,China Construction Bank,7448953.12,6.86,6.86,2.22,2021-05-15,OTC,36.2689,SUSPEND,QUARTERLY,CANCELLED,EUR,PHYSICAL,28a75d1a84b5060,1791b6045411192,1
2bbc58e4726aa20,35a4f252,2b2f83b69415770,CORP,5380255,2018-08-05,121.6139,857124,104238192.42,BOOKED,BANK,NSX,STOXX EUROPE,2018-09-29 11:23:25.368,SELL LIMIT,INST,30,638,CUST_ID: '2b2f83b69415770' PRICE: '121.613900' LOAN_TYPE: 'CORP' EXCHANGE: 'NSX',SUBMITTED,816823236,1463334,UBS,4078768.12,3.86,3.86,2.99,2019-07-08,PUT,133.5058,SUSPEND,ANNUAL,DONE,CNY,DIRECT,24fc86f86167518,19476e58fa6e68a,1
2636b0a88436ed0,35a4f253,246eaf80e2d5c78,CORP,5380255,2018-08-05,58.4272,896689,52391027.54,IN PROCESS,CUSTODIAN,CME,VIX,2018-09-27 08:48:43.895,SELL LIMIT,SELL SIDE,855,186,CUST_ID: '246eaf80e2d5c78' PRICE: '58.427200' LOAN_TYPE: 'CORP' EXCHANGE: 'CME',INITIATED,146766246,3271771,JP Morgan,8902504.13,4.35,4.35,2.91,2019-07-31,PUT,59.2076,SUSPEND,DAILY,DONE,MXN,ELECTRONIC,16aeb2e31068c41,2aa0eb7b4cb3c60,1
29377da49768760,35a4f254,28a6330b10f43f0,CORP,5380255,2018-08-05,167.9808,532071,89377712.24,DEFERRED,BANK,CBOE,DOW JONES TRANSPORT,2018-09-27 02:21:49.520,MARKET,BUY SIDE,648,718,CUST_ID: '28a6330b10f43f0' PRICE: '167.980800' LOAN_TYPE: 'CORP' EXCHANGE: 'CBOE',REVIEW,292464198,394290,ICBC,1976092.04,9.22,9.22,12.92,2020-06-02,CALL,166.3696,SUSPEND,DAILY,REJECTED,GBP,DIRECT,27213815d913280,170d63b24b1f7e5,1
263cc8a941b3700,35a4f255,218d415e6e5a378,LOAN_DAILY_BAL,3859018,2018-08-29,93.6322,3423801,320578169.57,DEFERRED,CUSTODIAN,ISE,DOW GLOBAL,2018-09-29 09:13:38.738,BUY STOP,THIRD PARTY,63,287,CUST_ID: '218d415e6e5a378' PRICE: '93.632244' LOAN_TYPE: 'LOAN_DAILY_BAL' EXCHANGE: 'ISE',SUBMITTED,446290556,5828306,TD,7904818.50,8.35,8.35,8.85,2018-10-11,ETC,78.5927,HOLD,WEEKLY,HOLD,AUD,DIRECT,1bdeaa25a652c18,1afae350a6396f4,1
2b8b87679eb4ec0,35a4f256,1e891ae1f2e56d0,FEDERAL,6383789,2018-07-14,152.9471,710550,108676561.91,REJECTED,BROKER,PHLX,RUSSEL MIDCAP,2018-09-28 06:51:01.165,MARKET,INST,825,395,CUST_ID: '1e891ae1f2e56d0' PRICE: '152.947100' LOAN_TYPE: 'FEDERAL' EXCHANGE: 'PHLX',CLEARED,824375257,5646153,Agricultural Bank of China,3646759.35,8.62,8.62,6.97,2020-11-08,ETC,156.2662,SELL,QUARTERLY,DONE,CAD,PHYSICAL,16737557e1eb341,2b0d04240a4ae30,1
1c6420a980fc1b4,35a4f256,27df5d7ac69c170,FEDERAL,702014,2018-07-05,46.8389,210,9836.17,REJECTED,BANK,BSE,RUSSEL MIDCAP,2018-09-28 06:51:01.165,BUY STOP,INST,389,46,CUST_ID: '27df5d7ac69c170' PRICE: '46.838900' LOAN_TYPE: 'FEDERAL' EXCHANGE: 'BSE',REVIEW,511795843,4201657,Wells Fargo,7658400.84,11.19,11.19,3.77,2018-10-08,ETC,50.9176,SUSPEND,ANNUAL,HOLD,CAD,PHYSICAL,16d89e8d4d58305,18bdd42c4c0aad6,1
1cd10f838288c50,35a4f256,1a8a8146600b194,FEDERAL,6133624,2018-06-29,194.9129,281740,54914760.45,BOOKED,BROKER,BSE,NASDAQ COMP,2018-09-28 06:51:01.165,MARKET,SELL SIDE,483,787,CUST_ID: '1a8a8146600b194' PRICE: '194.912900' LOAN_TYPE: 'FEDERAL' EXCHANGE: 'BSE',SUBMITTED,381488735,5874670,JP Morgan,137544.01,11.15,11.15,9.50,2019-07-17,OTC,178.4089,HOLD,ANNUAL,HOLD,CHF,DIRECT,21332ed21f4bb20,1688c56a52b0dd3,1
1ac308c023b8bac,35a4f256,273445e18463490,CD,8114370,2018-07-30,162.3021,786301,127618303.53,BOOKED,BROKER,NSX,DOW JONES IND,2018-09-28 06:51:01.165,SELL LIMIT,GOVT,480,88,CUST_ID: '273445e18463490' PRICE: '162.302100' LOAN_TYPE: 'CD' EXCHANGE: 'NSX',REVIEW,200122437,6638664,Deutsche Bank,7591709.63,2.50,2.50,6.06,2019-03-09,CALL,176.3767,HOLD,QUARTERLY,CANCELLED,SEK,DIRECT,292b25fa11a3680,1c6246dcbfbd4ec,1
1bb13f23543198c,35a4f257,2139faa14fc94f8,STATE,2124964,2018-08-14,42.0216,74959,3149897.11,DEFERRED,CUSTODIAN,PHLX,STOXX EUROPE,2018-09-24 07:18:31.416,BUY LIMIT,GOVT,89,9,CUST_ID: '2139faa14fc94f8' PRICE: '42.021600' LOAN_TYPE: 'STATE' EXCHANGE: 'PHLX',REVIEW,713497625,9370308,Agricultural Bank of China,7220315.37,12.29,12.29,11.48,2021-05-06,ETC,38.6579,SUSPEND,MONTHLY,REJECTED,GBP,DIRECT,21cb3ad0ba82ae0,190d9b5ea321984,1
29aadc95e90fbc0,35a4f257,2453d214426e468,TIPS,9954503,2018-08-12,22.0462,53038,1169286.36,BOOKED,STATE,CHX,FTSE WORLD,2018-09-24 07:18:31.416,SELL STOP,INST,219,341,CUST_ID: '2453d214426e468' PRICE: '22.046200' LOAN_TYPE: 'TIPS' EXCHANGE: 'CHX',INITIATED,535820365,4160133,TD,5350601.01,8.08,8.08,6.59,2019-09-22,CALL,19.6097,SELL,ANNUAL,CANCELLED,GBP,ELECTRONIC,1f90a1733cdbdc8,185546a5d258902,1
1e865aea7b69ef8,35a4f258,26f8395a8f86380,FEDERAL,9449419,2018-09-18,104.2043,713348,74333929.00,REJECTED,BROKER,CME,DOW JONES IND,2018-09-24 01:27:08.066,SELL LIMIT,BUY SIDE,151,652,CUST_ID: '26f8395a8f86380' PRICE: '104.204300' LOAN_TYPE: 'FEDERAL' EXCHANGE: 'CME',SUBMITTED,738573155,3775148,Citi,3669180.58,9.61,9.61,11.08,2020-08-25,CALL,106.3787,SELL,SEMI ANNUAL,REJECTED,USD,ELECTRONIC,1f2ffeaeab80a40,1ca5563a32e4a3c,1
1f3c2d87bb1b0d0,35a4f259,284d9af3adce080,FEDERAL,9449419,2018-09-18,111.1346,930352,103394297.38,CANCELLED,FEDERAL,CBOE,STOXX EUROPE,2018-09-24 05:35:12.253,BUY STOP,BUY SIDE,388,701,CUST_ID: '284d9af3adce080' PRICE: '111.134600' LOAN_TYPE: 'FEDERAL' EXCHANGE: 'CBOE',REVIEW,723718774,6385465,MUFG,3034906.04,11.62,11.62,11.83,2020-10-19,ETC,109.7790,BUY,WEEKLY,HOLD,CNY,ELECTRONIC,265e67f9c585060,1cf9dbb939451d0,1
266c9faba0fe930,35a4f25a,2101bc820942848,LOAN_DAILY_BAL,4149099,2018-06-30,108.1269,1643700,177728226.38,BOOKED,BANK,ISE,STOXX EUROPE,2018-09-27 09:42:29.807,STOP,THIRD PARTY,854,172,CUST_ID: '2101bc820942848' PRICE: '108.126925' LOAN_TYPE: 'LOAN_DAILY_BAL' EXCHANGE: 'ISE',SUBMITTED,859681468,3002489,JP Morgan,8021238.27,8.25,8.25,8.92,2019-04-12,OTC,9.8364,BUY,MONTHLY,HOLD,CAD,THIRD PARTY,22815bad1b424d8,1782358c25025ee,1
1cb65da4045c960,35a4f26c,22ed923bfc455f0,TIPS,8767658,2018-06-28,172.9718,760333,131516167.61,DEFERRED,STATE,CBOE,FTSE WORLD,2018-09-27 05:17:31.825,STOP,BUY SIDE,641,740,CUST_ID: '22ed923bfc455f0' PRICE: '172.971800' LOAN_TYPE: 'TIPS' EXCHANGE: 'CBOE',INITIATED,546036811,2137213,Capital One,9350481.59,3.15,3.15,3.81,2021-03-11,ETC,164.8009,SELL,DAILY,REJECTED,EUR,ELECTRONIC,1b14059d03d8a9c,259661a9d836cb0,1
263cc8a941b3700,35a4f26d,218d415e6e5a378,STATE,3912895,2018-07-03,77.4869,415348,32184028.94,DEFERRED,CUSTODIAN,NSX,DOW JONES TRANSPORT,2018-09-24 12:43:28.038,BUY LIMIT,INST,76,759,CUST_ID: '218d415e6e5a378' PRICE: '77.486900' LOAN_TYPE: 'STATE' EXCHANGE: 'NSX',SUBMITTED,255449122,3385702,UBS,3662887.12,8.67,8.67,5.02,2019-11-05,CALL,83.3701,BUY,DAILY,REJECTED,CNY,ELECTRONIC,21889e4ce4d21f0,2a2acf9e5de2020,1
1983dd1e0a5e9ac,35a4f26d,27c99a393ba86d0,TIPS,702014,2018-09-09,128.1759,819912,105092958.52,CANCELLED,FEDERAL,NYSE,FTSE WORLD,2018-09-24 12:43:28.038,SELL LIMIT,BUY SIDE,672,886,CUST_ID: '27c99a393ba86d0' PRICE: '128.175900' LOAN_TYPE: 'TIPS' EXCHANGE: 'NYSE',CLEARED,703238291,1223965,UBS,4975044.35,5.23,5.23,11.32,2020-07-03,OTC,115.1966,HOLD,DAILY,DONE,SEK,THIRD PARTY,1ec4ff67edb5af0,1a0c61a920ec0de,1
1d722b753fa251c,35a4f272,23e17c122233898,TIPS,3760135,2018-07-01,29.5949,215256,6370479.79,DEFERRED,BROKER,NASDAQ,DOW JONES IND,2018-09-27 05:07:33.150,BUY STOP,INST,164,595,CUST_ID: '23e17c122233898' PRICE: '29.594900' LOAN_TYPE: 'TIPS' EXCHANGE: 'NASDAQ',INITIATED,735389822,1137994,Deutsche Bank,9003660.12,4.04,4.04,5.97,2021-05-20,PUT,32.3402,HOLD,DAILY,DONE,CHF,ELECTRONIC,230eae304e05b40,2b2994430cfee60,1
2638c21a22ab630,35a4f275,222e650b53237a8,TIPS,2720358,2018-09-26,183.5342,718441,131858494.18,EXECUTED,FEDERAL,NSX,DOW JONES TRANSPORT,2018-09-23 08:32:52.733,BUY STOP,SELL SIDE,608,895,CUST_ID: '222e650b53237a8' PRICE: '183.534200' LOAN_TYPE: 'TIPS' EXCHANGE: 'NSX',REVIEW,799506912,3898062,Bradesco,831546.69,11.28,11.28,9.61,2020-06-23,CALL,197.0695,SUSPEND,DAILY,HOLD,GBP,THIRD PARTY,28a7dfe3372c790,1df31df6aaa0fbc,1
23926a0628ebcd8,35a4f275,1d2e9f40a29bf98,FEDERAL,4100868,2018-09-25,139.7676,119424,16691605.86,BOOKED,FEDERAL,ISE,SP500,2018-09-23 08:32:52.733,SELL STOP,SELL SIDE,886,441,CUST_ID: '1d2e9f40a29bf98' PRICE: '139.767600' LOAN_TYPE: 'FEDERAL' EXCHANGE: 'ISE',CLEARED,775377514,3934455,Credit Suisse,3885511.68,12.85,12.85,11.88,2019-11-27,OTC,135.3286,SUSPEND,ANNUAL,CANCELLED,CHF,ELECTRONIC,1a4554708d41ffc,19094a27947e746,1
28655216f08fa70,35a4f275,2339816992832b8,CD,6775314,2018-09-13,113.6410,447343,50836505.86,REJECTED,STATE,ISE,DOW JONES IND,2018-09-23 08:32:52.733,BUY LIMIT,INST,59,533,CUST_ID: '2339816992832b8' PRICE: '113.641000' LOAN_TYPE: 'CD' EXCHANGE: 'ISE',SUBMITTED,258308842,1867903,Deutsche Bank,579594.94,2.23,2.23,11.57,2020-04-07,OTC,110.4742,SUSPEND,SEMI ANNUAL,REJECTED,USD,THIRD PARTY,1f6d986b2cbb038,1bedbbfe7a57ab8,1
23fa6413f2addd0,35a4f276,1d87a2cf991676c,FEDERAL,5269744,2018-06-26,72.9330,487176,35531207.21,BOOKED,CLEARING HOUSE,BSE,NASDAQ COMP,2018-09-23 10:00:29.334,STOP,BUY SIDE,292,652,CUST_ID: '1d87a2cf991676c' PRICE: '72.933000' LOAN_TYPE: 'FEDERAL' EXCHANGE: 'BSE',REVIEW,260646658,5527862,TD,9408732.13,8.31,8.31,2.82,2019-05-25,CALL,77.3922,BUY,QUARTERLY,REJECTED,CNY,THIRD PARTY,1b481e8441ebc4c,23cbb2e282d33b8,1
1fb3702a4c70018,35a4f276,2437d1f9de84e90,FEDERAL,3912895,2018-07-17,67.8788,918948,62377087.50,BOOKED,BANK,NYSE,SP500,2018-09-23 10:00:29.334,SELL STOP,THIRD PARTY,398,857,CUST_ID: '2437d1f9de84e90' PRICE: '67.878800' LOAN_TYPE: 'FEDERAL' EXCHANGE: 'NYSE',CLEARED,695841595,9203277,Bank of America,2917272.04,9.09,9.09,8.16,2020-04-30,CALL,70.1286,BUY,ANNUAL,HOLD,CNY,THIRD PARTY,24058efd29beca8,25cb291878cc6e8,1
2bbc58e4726aa20,35a4f276,2b2f83b69415770,TIPS,8306384,2018-08-23,61.3288,213552,13096887.90,REJECTED,BROKER,PHLX,VIX,2018-09-23 10:00:29.334,MARKET,INST,76,8,CUST_ID: '2b2f83b69415770' PRICE: '61.328800' LOAN_TYPE: 'TIPS' EXCHANGE: 'PHLX',CLEARED,273931078,834723,Capital One,9465586.03,5.28,5.28,11.52,2020-05-10,CALL,64.7445,HOLD,MONTHLY,HOLD,CAD,DIRECT,2933053a473f160,1ec7dbefd7ac1c8,1
27c5d01cda76260,35a4f276,237c56653a19600,TIPS,5573964,2018-08-02,32.4175,99613,3229204.43,CANCELLED,CLEARING HOUSE,CME,SP500,2018-09-23 10:00:29.334,SELL LIMIT,BUY SIDE,921,920,CUST_ID: '237c56653a19600' PRICE: '32.417500' LOAN_TYPE: 'TIPS' EXCHANGE: 'CME',INITIATED,190553968,9649742,Santander,2323248.03,8.52,8.52,2.47,2019-11-03,CALL,32.3486,SELL,WEEKLY,DONE,JPY,THIRD PARTY,1cc8db90723278c,1edcc6c37e1d6d8,1
20c64eaee4d7f48,35a4f277,183a44d121e91a4,STATE,7247703,2018-07-09,8.4708,778915,6598033.18,CANCELLED,BANK,CHX,RUSSEL MIDCAP,2018-09-23 09:32:23.096,SELL LIMIT,GOVT,231,710,CUST_ID: '183a44d121e91a4' PRICE: '8.470800' LOAN_TYPE: 'STATE' EXCHANGE: 'CHX',SUBMITTED,432421527,3054697,RBC,1942433.91,8.29,8.29,4.05,2020-05-21,CALL,9.2811,HOLD,DAILY,DONE,MXN,DIRECT,2c1870904e0cab0,1b527f5749fc4b4,1
1b57a0bb938582c,35a4f277,1767610a545b711,FEDERAL,6383789,2018-07-26,3.7851,736781,2788789.76,REJECTED,STATE,NYSE,SP500,2018-09-23 09:32:23.096,MARKET,INST,916,934,CUST_ID: '1767610a545b711' PRICE: '3.785100' LOAN_TYPE: 'FEDERAL' EXCHANGE: 'NYSE',SUBMITTED,645783764,3131786,Bank of China,681526.36,3.27,3.27,6.35,2018-11-04,OTC,3.8263,HOLD,QUARTERLY,REJECTED,CHF,PHYSICAL,1b45aa77f8aaa08,1c0354ebbba0d60,1
20fd04021588cf8,35a4f277,1cac6bccc61f6a4,STATE,4974651,2018-07-13,64.5706,548866,35440606.94,DEFERRED,STATE,BSE,RUSSEL MIDCAP,2018-09-23 09:32:23.096,SELL STOP,GOVT,865,97,CUST_ID: '1cac6bccc61f6a4' PRICE: '64.570600' LOAN_TYPE: 'STATE' EXCHANGE: 'BSE',INITIATED,703881369,910532,Bradesco,3448205.72,10.16,10.16,11.84,2020-10-16,PUT,66.3839,SELL,QUARTERLY,CANCELLED,SEK,PHYSICAL,16b2f2d639af239,1bc7248640f7dec,1
1b57a0bb938582c,35a4f27e,1767610a545b711,FEDERAL,7765501,2018-08-28,53.1194,463699,24631412.66,IN PROCESS,BANK,CME,DOW JONES IND,2018-09-24 02:19:33.051,BUY STOP,GOVT,214,371,CUST_ID: '1767610a545b711' PRICE: '53.119400' LOAN_TYPE: 'FEDERAL' EXCHANGE: 'CME',INITIATED,734917013,3493165,HSBC,6748999.49,2.10,2.10,8.34,2019-10-26,ETC,49.7515,HOLD,QUARTERLY,HOLD,CHF,THIRD PARTY,1b43ec24b7ca530,22b79e1e2f962b8,1
170670b94796b18,35a4f27f,1ed63179e628970,FEDERAL,7765501,2018-08-28,58.2696,53948,3143528.38,IN PROCESS,BROKER,CHX,FTSE WORLD,2018-09-29 12:22:11.188,SELL LIMIT,BUY SIDE,742,451,CUST_ID: '1ed63179e628970' PRICE: '58.269600' LOAN_TYPE: 'FEDERAL' EXCHANGE: 'CHX',SUBMITTED,725323091,7831206,Chase,4410924.90,9.60,9.60,10.92,2020-12-18,ETC,55.5643,BUY,ANNUAL,REJECTED,CNY,ELECTRONIC,1ca009e8e6a1030,234496cec8106a0,1
1c0d4a1ea173c04,35a4f280,206475358635c78,FEDERAL,7765501,2018-08-28,162.4496,343628,55822231.15,DEFERRED,CUSTODIAN,NASDAQ,DOW JONES TRANSPORT,2018-09-24 12:31:06.816,SELL STOP,GOVT,969,833,CUST_ID: '206475358635c78' PRICE: '162.449600' LOAN_TYPE: 'FEDERAL' EXCHANGE: 'NASDAQ',REVIEW,888490953,3397022,Capital One,8004305.60,6.35,6.35,9.59,2021-04-01,CALL,166.1868,BUY,QUARTERLY,DONE,GBP,THIRD PARTY,2663ef597f77c10,17e87aff6358a8a,1
2b6b132cdf2c090,35a4f281,187ab48573c5928,FEDERAL,7765501,2018-08-28,146.0095,752783,109913469.44,DEFERRED,BANK,ISE,NASDAQ COMP,2018-09-24 03:29:42.989,SELL STOP,BUY SIDE,975,299,CUST_ID: '187ab48573c5928' PRICE: '146.009500' LOAN_TYPE: 'FEDERAL' EXCHANGE: 'ISE',REVIEW,867143528,2965896,ICBC,1808211.39,12.00,12.00,5.79,2019-09-07,ETC,136.6479,SUSPEND,SEMI ANNUAL,REJECTED,CHF,ELECTRONIC,2a3ec0df056bc60,20205cc2901f9b8,1
21c8933806b5e80,35a4f282,22b4523895b6898,LOAN_DAILY_BAL,7893259,2018-09-07,119.8908,1614058,193510641.63,IN PROCESS,BROKER,AMEX,VIX,2018-09-29 04:00:04.298,MARKET,GOVT,440,994,CUST_ID: '22b4523895b6898' PRICE: '119.890761' LOAN_TYPE: 'LOAN_DAILY_BAL' EXCHANGE: 'AMEX',SUBMITTED,570588441,1956033,Wells Fargo,4105100.81,3.97,3.97,10.30,2021-06-06,ETC,45.0472,SELL,ANNUAL,DONE,USD,PHYSICAL,2aae6c9afa545f0,233a29466d29988,1
2aa26f189cc50c0,35a4f283,29f14c503b71d50,FEDERAL,7577048,2018-09-03,92.4336,64598,5971025.69,BOOKED,CLEARING HOUSE,NSX,NASDAQ COMP,2018-09-24 09:52:39.729,MARKET,GOVT,929,744,CUST_ID: '29f14c503b71d50' PRICE: '92.433600' LOAN_TYPE: 'FEDERAL' EXCHANGE: 'NSX',SUBMITTED,461532473,3420613,HSBC,9110529.34,3.69,3.69,4.54,2019-05-13,ETC,89.8840,SUSPEND,ANNUAL,REJECTED,AUD,DIRECT,2c1a0dbe34953a0,2b3c4e9e8d33ee0,1
1b57a0bb938582c,35a4f284,1767610a545b711,FEDERAL,7577048,2018-09-03,114.9446,683406,78553829.31,REJECTED,FEDERAL,CME,DOW JONES TRANSPORT,2018-09-27 12:40:11.806,STOP,SELL SIDE,446,918,CUST_ID: '1767610a545b711' PRICE: '114.944600' LOAN_TYPE: 'FEDERAL' EXCHANGE: 'CME',REVIEW,599283453,2623964,HSBC,6975711.89,7.08,7.08,4.15,2021-05-25,PUT,103.2863,SELL,QUARTERLY,CANCELLED,CNY,PHYSICAL,20be0d0d5c2ba30,243f37db965baf0,1
1ebb1c07a5bd150,35a4f285,207573da8fd3060,FEDERAL,7577048,2018-09-03,41.3778,449306,18591293.81,REJECTED,CLEARING HOUSE,CBOE,SP500,2018-09-24 01:51:41.756,MARKET,INST,413,863,CUST_ID: '207573da8fd3060' PRICE: '41.377800' LOAN_TYPE: 'FEDERAL' EXCHANGE: 'CBOE',REVIEW,826383421,7229547,China Construction Bank,4520327.94,9.38,9.38,9.83,2018-10-15,OTC,37.7710,SUSPEND,DAILY,CANCELLED,CNY,ELECTRONIC,2562e0376264728,28435b8c99e5310,1
24fac0684c2c5e0,35a4f286,1cd73157b11d394,FEDERAL,7577048,2018-09-03,177.8140,19012,3380599.77,EXECUTED,STATE,CHX,VIX,2018-09-25 04:58:16.737,MARKET,SELL SIDE,943,813,CUST_ID: '1cd73157b11d394' PRICE: '177.814000' LOAN_TYPE: 'FEDERAL' EXCHANGE: 'CHX',CLEARED,850326583,2248085,JP Morgan,397076.47,9.64,9.64,3.12,2019-08-12,CALL,164.7612,SELL,SEMI ANNUAL,REJECTED,SEK,DIRECT,1904d03be1950aa,26318fdd3ea0430,1
29ea5493f1d5cb0,35a4f287,2bbaa2938fe6e20,LOAN_DAILY_BAL,4974651,2018-08-16,87.5564,1216322,106496748.58,IN PROCESS,CLEARING HOUSE,NSX,DOW JONES IND,2018-09-25 06:17:57.554,STOP,SELL SIDE,334,806,CUST_ID: '2bbaa2938fe6e20' PRICE: '87.556378' LOAN_TYPE: 'LOAN_DAILY_BAL' EXCHANGE: 'NSX',SUBMITTED,579017277,8427286,BNP Paribas,675711.22,11.44,11.44,4.71,2020-12-30,PUT,95.3462,BUY,SEMI ANNUAL,REJECTED,EUR,DIRECT,2663f45963ee120,20f86ebf7febdf0,1
28e548babffc9b0,35a4f288,1c85ef44b6ec880,CD,8691559,2018-07-12,18.6763,191665,3579593.04,CANCELLED,BANK,NSX,DOW JONES TRANSPORT,2018-09-28 11:07:09.369,BUY STOP,INST,578,738,CUST_ID: '1c85ef44b6ec880' PRICE: '18.676300' LOAN_TYPE: 'CD' EXCHANGE: 'NSX',REVIEW,252778249,9312373,TD,2745316.03,2.09,2.09,7.48,2020-11-03,PUT,17.4582,HOLD,WEEKLY,DONE,USD,DIRECT,2b61f7226f64860,1765bd0976e89be,1
1bfb826b4ce1828,35a4f289,1a320a57c5fa1c6,CD,8691559,2018-07-12,78.7609,455720,35892917.35,DEFERRED,BROKER,CHX,DOW JONES TRANSPORT,2018-09-26 03:35:12.969,SELL STOP,BUY SIDE,15,600,CUST_ID: '1a320a57c5fa1c6' PRICE: '78.760900' LOAN_TYPE: 'CD' EXCHANGE: 'CHX',CLEARED,133622465,1455896,Chase,160863.51,2.54,2.54,8.82,2019-03-15,PUT,87.0554,SELL,SEMI ANNUAL,DONE,EUR,DIRECT,2344a1a42c52580,1b5e5edbd1b4e58,1
